gridID,EcotypeID,EcotypeFrac
9400,3918,0.0093
9401,3297,0.4364
9401,3298,0.0955
9401,3296,0.2864
9401,3473,0.1455
9401,3536,0.0318
9401,3918,0.0045
9402,3298,0.2398
9402,3299,0.2805
9402,3297,0.1176
9402,3296,0.3258
9402,3536,0.0317
9402,3531,0.0045
9403,3299,0.6422
9403,3297,0.0367
9403,3296,0.0963
9403,3298,0.2202
9403,3531,0.0046
9404,3299,0.1741
9404,3298,0.2545
9404,3297,0.2098
9404,3296,0.2277
9404,3292,0.0804
9404,3531,0.0402
9404,3536,0.0045
9404,3473,0.0045
9404,3997,0.0045
9405,3298,0.1330
9405,3915,0.0321
9405,3296,0.2339
9405,3292,0.4174
9405,-999,0.0183
9405,3297,0.0872
9405,3531,0.0275
9405,3536,0.0046
9405,3473,0.0183
9405,3299,0.0046
9405,3997,0.0229
9406,-999,0.0282
9406,3292,0.0704
9406,3531,0.0939
9406,3997,0.2582
9406,3297,0.1502
9406,3299,0.1878
9406,3296,0.1033
9406,3298,0.0469
9406,3473,0.0563
9406,3916,0.0047
9407,-999,0.4208
9407,3297,0.0090
9407,3531,0.0814
9407,3298,0.0045
9407,3997,0.1991
9407,3536,0.0045
9407,3292,0.1176
9407,3296,0.0226
9407,3915,0.0136
9407,3473,0.0588
9407,3490,0.0543
9407,3994,0.0090
9407,3996,0.0045
9408,-999,0.3527
9408,3292,0.2188
9408,3997,0.1830
9408,3473,0.0402
9408,3396,0.1161
9408,3296,0.0223
9408,3490,0.0536
9408,3294,0.0045
9408,3332,0.0089
9409,3997,0.9321
9409,3473,0.0271
9409,3994,0.0226
9409,3996,0.0181
9410,3997,0.8194
9410,3994,0.1481
9410,3996,0.0324
9411,3997,0.8813
9411,3939,0.0594
9411,3396,0.0320
9411,3296,0.0091
9411,3994,0.0183
9412,3396,0.2844
9412,3939,0.0550
9412,3486,0.0321
9412,3997,0.6101
9412,3994,0.0183
9413,3396,0.8795
9413,3292,0.0179
9413,3939,0.0268
9413,3959,0.0089
9413,3997,0.0580
9413,3339,0.0045
9413,3994,0.0045
9414,3396,0.8161
9414,3292,0.1211
9414,-999,0.0628
9415,3292,0.0419
9415,-999,0.2930
9415,3396,0.6279
9415,3296,0.0140
9415,3294,0.0233
9416,-999,0.6591
9416,3396,0.3318
9416,3939,0.0091
9417,-999,0.8532
9417,3396,0.1468
9418,-999,0.9286
9418,3396,0.0714
9419,-999,0.9955
9419,3396,0.0045
9420,-999,1.0000
9421,-999,0.9224
9421,3396,0.0776
9422,-999,0.6393
9422,3396,0.3333
9422,3292,0.0274
9423,-999,0.2387
9423,3292,0.1396
9423,3396,0.6216
9424,3396,0.9539
9424,3292,0.0461
9425,3396,0.8559
9425,3292,0.1441
9426,3396,0.2785
9426,3292,0.6986
9426,3997,0.0137
9426,3939,0.0091
9427,3396,0.6727
9427,3292,0.1818
9427,3939,0.0636
9427,3997,0.0455
9427,3490,0.0182
9427,3480,0.0182
9428,3396,0.9730
9428,3292,0.0270
9429,3396,0.2785
9429,3292,0.0685
9429,-999,0.6530
9430,3396,0.0136
9430,-999,0.9095
9430,3292,0.0769
9431,3396,0.1802
9431,3292,0.1306
9431,-999,0.6892
9432,3292,0.0364
9432,-999,0.9636
9433,-999,0.9273
9433,3396,0.0727
9434,3396,0.4163
9434,-999,0.1086
9434,3292,0.0317
9434,3480,0.3982
9434,3994,0.0452
9435,3396,0.1041
9435,3292,0.0271
9435,3480,0.8326
9435,3294,0.0181
9435,3994,0.0136
9435,3473,0.0045
9436,3480,0.5545
9436,3396,0.1955
9436,3292,0.1773
9436,3490,0.0091
9436,3919,0.0136
9436,3939,0.0273
9436,3473,0.0045
9436,3296,0.0091
9436,3299,0.0091
9437,3396,0.3665
9437,3292,0.3303
9437,3480,0.2127
9437,3473,0.0543
9437,3298,0.0271
9437,3296,0.0090
9438,3396,0.5091
9438,3292,0.0182
9438,3480,0.2318
9438,3473,0.2136
9438,3490,0.0273
9439,3396,0.4389
9439,3292,0.0090
9439,3473,0.0498
9439,3480,0.3122
9439,3490,0.0860
9439,3994,0.0814
9439,3296,0.0136
9439,3997,0.0090
9440,3480,0.2283
9440,3396,0.2237
9440,3292,0.0457
9440,3997,0.0320
9440,3994,0.1096
9440,3296,0.1963
9440,3473,0.0502
9440,3299,0.0594
9440,3297,0.0228
9440,3939,0.0137
9440,3298,0.0137
9440,3490,0.0046
9441,3480,0.1318
9441,3994,0.0500
9441,3473,0.0409
9441,3997,0.1000
9441,3292,0.0455
9441,3296,0.2045
9441,3490,0.0273
9441,3939,0.0864
9441,3299,0.0273
9441,3396,0.2864
9442,3480,0.1667
9442,3997,0.1667
9442,3994,0.1306
9442,3396,0.3784
9442,3473,0.0450
9442,3296,0.0090
9442,3939,0.0405
9442,3292,0.0541
9442,3490,0.0045
9442,3299,0.0045
9443,3396,0.4163
9443,3997,0.2443
9443,3473,0.0452
9443,3480,0.1493
9443,3490,0.0090
9443,3296,0.0498
9443,3299,0.0090
9443,3292,0.0588
9443,3994,0.0181
9444,3296,0.0137
9444,3473,0.0365
9444,3396,0.6575
9444,3292,0.1553
9444,3997,0.1324
9444,3996,0.0046
9445,3292,0.2941
9445,-999,0.3529
9445,3396,0.3529
9446,-999,0.1719
9446,3292,0.2489
9446,3396,0.5792
9447,3396,0.6878
9447,3292,0.2534
9447,3997,0.0362
9447,3939,0.0226
9448,3396,0.6773
9448,3292,0.2409
9448,3473,0.0318
9448,3939,0.0136
9448,3997,0.0364
9449,3292,0.1674
9449,3473,0.0226
9449,3396,0.3665
9449,-999,0.4434
9450,3396,0.0455
9450,3292,0.0955
9450,-999,0.8591
9451,-999,1.0000
9452,-999,1.0000
9453,-999,1.0000
9454,-999,1.0000
9455,-999,1.0000
9456,-999,1.0000
9457,-999,1.0000
9458,-999,1.0000
9459,-999,1.0000
9460,-999,1.0000
9461,-999,1.0000
9462,-999,1.0000
9463,-999,1.0000
9464,-999,1.0000
9465,-999,1.0000
9466,-999,1.0000
9467,-999,1.0000
9468,-999,1.0000
9469,-999,1.0000
9470,-999,1.0000
9471,-999,1.0000
9472,-999,1.0000
9473,-999,1.0000
9474,-999,1.0000
9475,-999,1.0000
9476,-999,1.0000
9477,-999,1.0000
9478,-999,1.0000
9479,-999,1.0000
9480,-999,1.0000
9481,-999,1.0000
9482,-999,1.0000
9483,-999,1.0000
9484,-999,1.0000
9485,-999,1.0000
9486,-999,1.0000
9487,-999,1.0000
9488,-999,1.0000
9489,-999,1.0000
9490,-999,1.0000
9491,-999,1.0000
9492,-999,1.0000
9493,-999,1.0000
9494,-999,1.0000
9495,-999,1.0000
9496,-999,1.0000
9497,-999,1.0000
9498,-999,1.0000
9499,-999,1.0000
9500,-999,1.0000
9501,-999,1.0000
9502,-999,1.0000
9503,-999,1.0000
9504,-999,1.0000
9505,-999,1.0000
9506,-999,0.9910
9506,3396,0.0090
9507,3454,0.0543
9507,3396,0.1719
9507,3480,0.4434
9507,-999,0.2217
9507,3453,0.0045
9507,3296,0.0407
9507,3299,0.0543
9507,3292,0.0090
9508,3330,0.0136
9508,3580,0.1855
9508,3997,0.0724
9508,3453,0.3439
9508,3454,0.0226
9508,3299,0.1448
9508,3918,0.1267
9508,3296,0.0814
9508,3919,0.0045
9508,3460,0.0045
9509,3453,0.6154
9509,3480,0.0679
9509,3997,0.2172
9509,3330,0.0136
9509,3580,0.0317
9509,3299,0.0362
9509,3994,0.0090
9509,3460,0.0045
9509,3356,0.0045
9510,3480,0.7773
9510,3997,0.1545
9510,3489,0.0227
9510,3453,0.0273
9510,3299,0.0136
9510,3292,0.0045
9511,3997,0.5811
9511,3453,0.0225
9511,3299,0.0135
9511,3480,0.3829
9512,3997,0.5890
9512,3453,0.3699
9512,3299,0.0046
9512,3480,0.0320
9512,3292,0.0046
9513,3997,0.7883
9513,3292,0.0135
9513,3489,0.0180
9513,3453,0.1081
9513,3918,0.0045
9513,3480,0.0045
9513,3296,0.0495
9513,3297,0.0090
9513,3919,0.0045
9514,3997,0.6955
9514,3453,0.1045
9514,3292,0.0636
9514,3296,0.0136
9514,3489,0.0045
9514,3480,0.0500
9514,3461,0.0273
9514,3938,0.0273
9514,3918,0.0045
9514,3994,0.0045
9514,3990,0.0045
9515,3292,0.6154
9515,3997,0.1312
9515,3299,0.0045
9515,3453,0.0136
9515,3461,0.0181
9515,3480,0.0452
9515,3959,0.0950
9515,3938,0.0588
9515,3958,0.0136
9515,3939,0.0045
9516,3299,0.1881
9516,3296,0.3257
9516,3292,0.1789
9516,3453,0.0826
9516,3918,0.0596
9516,3997,0.0780
9516,3298,0.0092
9516,3959,0.0780
9517,3299,0.5434
9517,3298,0.0320
9517,3296,0.2922
9517,3292,0.0959
9517,3480,0.0046
9517,3297,0.0320
9518,3296,0.5385
9518,3299,0.3167
9518,3297,0.0226
9518,3298,0.0045
9518,3918,0.0271
9518,3292,0.0588
9518,3480,0.0090
9518,3453,0.0136
9518,3461,0.0090
9519,3297,0.1636
9519,3425,0.0136
9519,3446,0.0182
9519,3453,0.2273
9519,3296,0.3591
9519,3461,0.0364
9519,3997,0.0273
9519,3299,0.0500
9519,3919,0.0364
9519,3480,0.0091
9519,3292,0.0500
9519,3990,0.0091
9520,3446,0.2569
9520,3453,0.3257
9520,3918,0.0229
9520,3959,0.0780
9520,3425,0.0092
9520,3299,0.0367
9520,3997,0.1239
9520,3480,0.0321
9520,3461,0.0505
9520,3919,0.0321
9520,3489,0.0138
9520,3990,0.0138
9520,3292,0.0046
9521,3489,0.6091
9521,3453,0.3455
9521,3461,0.0364
9521,3297,0.0045
9521,3997,0.0045
9522,3296,0.1765
9522,-999,0.2624
9522,3453,0.2489
9522,3299,0.0407
9522,3292,0.0317
9522,3489,0.1900
9522,3997,0.0045
9522,3918,0.0181
9522,3297,0.0045
9522,3461,0.0136
9522,3919,0.0090
9523,3453,0.4227
9523,3292,0.1409
9523,-999,0.2455
9523,3296,0.0091
9523,3580,0.0364
9523,3425,0.0045
9523,3461,0.0682
9523,3959,0.0318
9523,3396,0.0318
9523,3489,0.0091
9524,-999,0.6438
9524,3453,0.2100
9524,3292,0.1096
9524,3918,0.0320
9524,3297,0.0046
9525,-999,1.0000
9526,-999,1.0000
9527,-999,1.0000
9528,-999,1.0000
9529,-999,1.0000
9530,-999,1.0000
9531,-999,1.0000
9532,-999,1.0000
9533,-999,1.0000
9534,-999,1.0000
9535,5314,0.4682
9535,5419,0.5318
9536,5314,0.6968
9536,5419,0.3032
9537,5419,0.0905
9537,5314,0.9095
9538,5314,1.0000
9539,5314,0.8969
9539,5419,0.1031
9540,5314,0.0362
9540,5419,0.9638
9541,5419,1.0000
9542,5419,1.0000
9543,5419,1.0000
9544,5419,1.0000
9545,5419,1.0000
9546,5419,1.0000
9547,5419,0.9910
9547,5315,0.0090
9548,5315,0.0271
9548,5419,0.9729
9549,5419,1.0000
9550,5419,1.0000
9551,5419,1.0000
9552,5419,1.0000
9553,5419,1.0000
9554,5419,1.0000
9555,5419,0.9865
9555,-999,0.0090
9555,3503,0.0045
9556,5419,0.3423
9556,-999,0.0676
9556,3296,0.0045
9556,3986,0.0180
9556,3074,0.5360
9556,3503,0.0315
9557,3074,0.8636
9557,3100,0.1364
9558,3074,0.5909
9558,3100,0.4091
9559,3100,0.5364
9559,3077,0.4136
9559,3074,0.0500
9560,3077,0.4480
9560,3256,0.2805
9560,3074,0.1448
9560,3100,0.1267
9561,3256,0.1222
9561,3077,0.0090
9561,3503,0.0317
9561,3074,0.4072
9561,3100,0.4253
9561,3095,0.0045
9562,3100,0.2000
9562,3074,0.7636
9562,3077,0.0091
9562,3294,0.0227
9562,3095,0.0045
9563,3100,0.0135
9563,3294,0.0811
9563,3074,0.9054
9564,3074,0.5385
9564,3100,0.1674
9564,3077,0.1222
9564,3023,0.0181
9564,3256,0.0045
9564,3503,0.0679
9564,3095,0.0724
9564,3149,0.0090
9565,3100,0.2838
9565,3077,0.3063
9565,3074,0.3378
9565,3503,0.0631
9565,3928,0.0090
9566,3074,0.8721
9566,3100,0.0411
9566,3077,0.0868
9567,3074,1.0000
9568,3074,1.0000
9569,3074,0.7240
9569,3077,0.2081
9569,3095,0.0588
9569,3100,0.0090
9570,3095,0.0541
9570,3074,0.6396
9570,3100,0.1486
9570,5419,0.0541
9570,3077,0.0721
9570,-999,0.0315
9571,5419,0.6199
9571,-999,0.0090
9571,3074,0.3529
9571,3077,0.0181
9572,5419,0.8281
9572,3074,0.1448
9572,-999,0.0090
9572,3077,0.0181
9573,5419,1.0000
9574,5419,1.0000
9575,5419,0.8959
9575,3095,0.0814
9575,3100,0.0226
9576,5419,0.7854
9576,3095,0.1918
9576,-999,0.0046
9576,3100,0.0183
9577,5419,0.7636
9577,5428,0.0091
9577,-999,0.0045
9577,3095,0.2182
9577,3100,0.0045
9578,5419,0.5605
9578,3095,0.4305
9578,-999,0.0090
9579,5419,0.3303
9579,3095,0.6199
9579,-999,0.0498
9580,5419,0.3122
9580,5428,0.0136
9580,-999,0.1041
9580,3095,0.5701
9581,5428,0.0409
9581,5419,0.0682
9581,3095,0.8909
9582,3095,1.0000
9583,3095,1.0000
9584,3095,0.7330
9584,3393,0.2670
9585,3393,1.0000
9586,3393,1.0000
9587,3393,0.9954
9587,3383,0.0046
9588,3393,0.9772
9588,3149,0.0091
9588,3383,0.0137
9589,3393,0.9095
9589,3383,0.0905
9590,3383,0.1900
9590,3393,0.8054
9590,3149,0.0045
9591,3383,0.6682
9591,3393,0.3049
9591,3149,0.0269
9592,3393,0.2685
9592,3383,0.7222
9592,3523,0.0093
9593,3383,0.5701
9593,3393,0.4118
9593,3523,0.0181
9594,3393,0.3594
9594,3523,0.5622
9594,3383,0.0783
9595,3523,0.4420
9595,3383,0.0491
9595,3393,0.5089
9596,3523,0.2321
9596,3393,0.3705
9596,3383,0.3973
9597,3383,0.1475
9597,3393,0.2350
9597,3523,0.6175
9598,3523,0.5136
9598,3393,0.4318
9598,3383,0.0545
9599,3393,0.7123
9599,3383,0.1689
9599,3523,0.1187
9600,3393,0.5000
9600,3383,0.3853
9600,3523,0.0917
9600,3149,0.0229
9601,3393,0.5938
9601,3523,0.0179
9601,3383,0.3884
9602,3383,0.8080
9602,3393,0.1920
9603,3383,0.7946
9603,3393,0.2054
9604,3383,0.9471
9604,3393,0.0529
9605,3383,0.9591
9605,3393,0.0364
9605,3299,0.0045
9606,3383,0.6429
9606,3523,0.0045
9606,3299,0.0625
9606,3292,0.2009
9606,3393,0.0893
9607,3383,0.7589
9607,3523,0.0804
9607,3393,0.0268
9607,3292,0.1250
9607,3299,0.0089
9608,3383,0.8750
9608,3298,0.0045
9608,3540,0.0045
9608,3393,0.0938
9608,3149,0.0223
9609,3298,0.0045
9609,3540,0.0673
9609,3564,0.0045
9609,3383,0.4709
9609,3933,0.0359
9609,3299,0.1749
9609,3974,0.1614
9609,3978,0.0090
9609,3908,0.0628
9609,3297,0.0045
9609,3973,0.0045
9610,3978,0.0354
9610,3977,0.0101
9610,3933,0.0505
9610,3540,0.2222
9610,3558,0.0051
9610,3974,0.4394
9610,3299,0.0101
9610,3383,0.1970
9610,3292,0.0051
9610,3908,0.0202
9610,3564,0.0051
9611,3540,0.2648
9611,3383,0.0731
9611,3977,0.3151
9611,3974,0.2100
9611,3471,0.0320
9611,3299,0.0639
9611,3933,0.0320
9611,3519,0.0091
9612,3471,0.0938
9612,3540,0.1563
9612,3977,0.6429
9612,3383,0.0982
9612,3976,0.0089
9613,3977,0.1741
9613,3540,0.2098
9613,3358,0.5268
9613,3519,0.0446
9613,3933,0.0045
9613,3383,0.0357
9613,3191,0.0045
9614,3519,0.4509
9614,3933,0.0179
9614,3977,0.3839
9614,3358,0.1473
9615,3933,0.0134
9615,3977,0.5357
9615,3519,0.4018
9615,3540,0.0089
9615,3473,0.0134
9615,3358,0.0268
9616,3519,0.5905
9616,3473,0.0381
9616,3977,0.3667
9616,3540,0.0048
9617,3977,0.6563
9617,3519,0.2902
9617,3473,0.0134
9617,3299,0.0268
9617,3974,0.0134
9618,3977,0.6116
9618,3519,0.2991
9618,3974,0.0134
9618,3299,0.0357
9618,3473,0.0045
9618,3292,0.0223
9618,3540,0.0134
9619,3977,0.6696
9619,3519,0.2500
9619,3292,0.0804
9620,3519,0.4018
9620,3977,0.5893
9620,3358,0.0089
9621,3358,0.0491
9621,3519,0.5625
9621,3977,0.3884
9622,3519,0.3953
9622,3997,0.1767
9622,3977,0.3488
9622,3473,0.0558
9622,3536,0.0140
9622,3299,0.0093
9623,3997,0.3564
9623,3994,0.0050
9623,3996,0.0050
9623,3473,0.1089
9623,3519,0.0347
9623,3977,0.4653
9623,3976,0.0050
9623,3974,0.0149
9623,3299,0.0050
9624,3473,0.1435
9624,3977,0.3946
9624,3997,0.4395
9624,3996,0.0135
9624,3974,0.0090
9625,3997,0.8348
9625,3996,0.0848
9625,3994,0.0804
9626,3997,0.9241
9626,3996,0.0759
9627,3996,0.0759
9627,3297,0.5982
9627,3296,0.0893
9627,3918,0.0134
9627,3997,0.2009
9627,3536,0.0179
9627,3299,0.0045
9628,3918,0.0092
9628,3473,0.0183
9628,3536,0.0596
9628,3297,0.6972
9628,3296,0.1009
9628,3298,0.0872
9628,3299,0.0229
9628,3916,0.0046
9629,3296,0.4354
9629,3299,0.1531
9629,3298,0.1148
9629,3297,0.2679
9629,3536,0.0239
9629,3997,0.0048
9630,3299,0.1027
9630,3296,0.7277
9630,3298,0.0089
9630,3297,0.0714
9630,3536,0.0491
9630,3473,0.0402
9631,3296,0.2098
9631,3298,0.0089
9631,3297,0.1786
9631,3997,0.0134
9631,3299,0.0357
9631,3473,0.2545
9631,3531,0.1339
9631,3292,0.0670
9631,3294,0.0045
9631,3332,0.0089
9631,3536,0.0848
9632,3997,0.3259
9632,3296,0.1071
9632,3298,0.0179
9632,3292,0.1830
9632,3473,0.2366
9632,3297,0.0491
9632,3531,0.0179
9632,3299,0.0446
9632,3994,0.0089
9632,3536,0.0045
9632,3915,0.0045
9633,3997,0.6452
9633,3473,0.2442
9633,3297,0.0184
9633,3296,0.0323
9633,3299,0.0046
9633,3994,0.0461
9633,3996,0.0092
9634,3997,0.3425
9634,3473,0.4612
9634,3994,0.0137
9634,3996,0.0091
9634,3490,0.0091
9634,3292,0.1233
9634,3297,0.0091
9634,3296,0.0228
9634,3299,0.0091
9635,3292,0.1455
9635,3396,0.0636
9635,3332,0.0136
9635,3473,0.6636
9635,3535,0.1091
9635,3299,0.0045
9636,3997,0.5459
9636,3473,0.3119
9636,3994,0.1239
9636,3535,0.0183
9637,3997,0.8571
9637,3994,0.1384
9637,3296,0.0045
9638,3997,0.8125
9638,3296,0.0313
9638,3994,0.0804
9638,3299,0.0045
9638,3536,0.0625
9638,3473,0.0089
9639,3997,0.7269
9639,3994,0.0648
9639,3473,0.0694
9639,3939,0.0093
9639,3536,0.1296
9640,3994,0.0317
9640,3997,0.2896
9640,3939,0.0633
9640,3396,0.5023
9640,3332,0.0181
9640,3473,0.0136
9640,3292,0.0452
9640,3296,0.0362
9641,-999,0.2269
9641,3396,0.3287
9641,3939,0.0324
9641,3292,0.1111
9641,3297,0.0093
9641,3296,0.1296
9641,3298,0.0787
9641,3299,0.0787
9641,3339,0.0046
9642,-999,0.6071
9642,3396,0.2857
9642,3292,0.1027
9642,3299,0.0045
9643,3396,0.8824
9643,3292,0.0995
9643,-999,0.0181
9644,3396,1.0000
9645,3396,0.8584
9645,3292,0.1416
9646,-999,0.1284
9646,3396,0.4495
9646,3296,0.0046
9646,3292,0.4174
9647,-999,0.1239
9647,3396,0.6972
9647,3939,0.0046
9647,3292,0.1743
9648,-999,0.0359
9648,3396,0.9013
9648,3292,0.0628
9649,3396,0.9955
9649,3292,0.0045
9650,3292,0.1036
9650,3396,0.8964
9651,3396,0.7443
9651,3292,0.2557
9652,3396,0.5773
9652,3292,0.4136
9652,3959,0.0091
9653,3292,0.4775
9653,3396,0.5225
9654,3396,0.5792
9654,3292,0.1493
9654,3480,0.0407
9654,3939,0.1357
9654,3999,0.0271
9654,3473,0.0090
9654,3997,0.0588
9655,3396,0.7523
9655,3292,0.0450
9655,3939,0.1216
9655,3999,0.0315
9655,3997,0.0495
9656,-999,0.4045
9656,3292,0.0818
9656,3396,0.3591
9656,3997,0.0773
9656,3939,0.0455
9656,3480,0.0182
9656,3999,0.0091
9656,3994,0.0045
9657,-999,0.8409
9657,3396,0.1364
9657,3292,0.0227
9658,-999,0.9638
9658,3292,0.0226
9658,3384,0.0136
9659,-999,0.6244
9659,3396,0.0633
9659,3994,0.0950
9659,3480,0.1855
9659,3384,0.0317
9660,-999,0.2624
9660,3396,0.4118
9660,3292,0.0181
9660,3480,0.2308
9660,3994,0.0769
9661,3480,0.4182
9661,3994,0.2636
9661,3396,0.2455
9661,3473,0.0273
9661,3996,0.0045
9661,3296,0.0364
9661,3939,0.0045
9662,3480,0.5318
9662,3994,0.3364
9662,3473,0.0182
9662,3292,0.1136
9663,3480,0.4933
9663,3296,0.0314
9663,3292,0.2556
9663,3299,0.0807
9663,3994,0.0538
9663,3473,0.0493
9663,3997,0.0045
9663,3938,0.0135
9663,3396,0.0179
9664,3292,0.4389
9664,3396,0.0045
9664,3473,0.0407
9664,3480,0.4706
9664,3296,0.0271
9664,3299,0.0136
9664,3298,0.0045
9665,3292,0.0091
9665,3473,0.0773
9665,3480,0.9136
9666,3480,0.7964
9666,3994,0.1041
9666,3473,0.0452
9666,3194,0.0045
9666,3296,0.0317
9666,3997,0.0181
9667,3997,0.1273
9667,3473,0.1136
9667,3480,0.3455
9667,3994,0.2455
9667,3396,0.0545
9667,3359,0.0045
9667,3296,0.0909
9667,3939,0.0091
9667,3996,0.0045
9667,3490,0.0045
9668,3997,0.2297
9668,3396,0.1441
9668,3292,0.0450
9668,3480,0.0901
9668,3296,0.0856
9668,3939,0.0360
9668,3473,0.1171
9668,3332,0.0270
9668,3994,0.2252
9669,3396,0.2308
9669,3292,0.0407
9669,3939,0.0181
9669,3299,0.0136
9669,3997,0.0679
9669,3994,0.2986
9669,3332,0.0181
9669,3296,0.0498
9669,3480,0.1765
9669,3359,0.0045
9669,3473,0.0588
9669,3490,0.0226
9670,3396,0.8198
9670,3480,0.0090
9670,3994,0.0225
9670,3473,0.0360
9670,3490,0.0045
9670,3997,0.0045
9670,3939,0.0090
9670,3292,0.0946
9671,3396,0.4000
9671,3292,0.6000
9672,3396,0.4773
9672,3292,0.4864
9672,3490,0.0364
9673,3292,0.4318
9673,3396,0.4364
9673,3939,0.0545
9673,3997,0.0409
9673,3473,0.0318
9673,3298,0.0045
9674,3396,0.7091
9674,3939,0.0364
9674,3997,0.0364
9674,3292,0.1909
9674,3473,0.0273
9675,3997,0.0046
9675,3292,0.3014
9675,3473,0.0046
9675,3396,0.6164
9675,-999,0.0731
9676,3292,0.0773
9676,-999,0.8136
9676,3396,0.1091
9677,-999,1.0000
9678,-999,1.0000
9679,-999,1.0000
9680,-999,1.0000
9681,-999,1.0000
9682,-999,1.0000
9683,-999,1.0000
9684,-999,1.0000
9685,-999,1.0000
9686,-999,1.0000
9687,-999,1.0000
9688,-999,1.0000
9689,-999,1.0000
9690,-999,1.0000
9691,-999,1.0000
9692,-999,1.0000
9693,-999,1.0000
9694,-999,1.0000
9695,-999,1.0000
9696,-999,1.0000
9697,-999,1.0000
9698,-999,1.0000
9699,-999,1.0000
9700,-999,1.0000
9701,-999,1.0000
9702,-999,1.0000
9703,-999,1.0000
9704,-999,1.0000
9705,-999,1.0000
9706,-999,1.0000
9707,-999,1.0000
9708,-999,1.0000
9709,-999,1.0000
9710,-999,1.0000
9711,-999,1.0000
9712,-999,1.0000
9713,-999,1.0000
9714,-999,1.0000
9715,-999,1.0000
9716,-999,1.0000
9717,-999,1.0000
9718,-999,1.0000
9719,-999,1.0000
9720,-999,1.0000
9721,-999,1.0000
9722,-999,1.0000
9723,-999,1.0000
9724,-999,1.0000
9725,-999,1.0000
9726,-999,1.0000
9727,-999,1.0000
9728,-999,1.0000
9729,-999,1.0000
9730,-999,1.0000
9731,-999,1.0000
9732,-999,1.0000
9733,-999,0.8733
9733,3396,0.0181
9733,3480,0.0995
9733,3454,0.0045
9733,3298,0.0045
9734,3454,0.0959
9734,3299,0.1370
9734,3396,0.0913
9734,3480,0.3151
9734,3296,0.0411
9734,-999,0.1142
9734,3453,0.1507
9734,3918,0.0183
9734,3292,0.0274
9734,3919,0.0091
9735,3453,0.4820
9735,3580,0.0586
9735,3299,0.0856
9735,3997,0.0811
9735,3330,0.0045
9735,3296,0.2207
9735,3919,0.0045
9735,3918,0.0631
9736,3299,0.1946
9736,3997,0.0724
9736,3480,0.2172
9736,3453,0.2896
9736,3580,0.0181
9736,3292,0.0543
9736,3489,0.1312
9736,3918,0.0136
9736,3296,0.0090
9737,3480,0.7973
9737,3580,0.0045
9737,3454,0.0631
9737,3489,0.0270
9737,3292,0.0045
9737,3299,0.0135
9737,3997,0.0856
9737,3453,0.0045
9738,3480,0.6758
9738,3997,0.2100
9738,3292,0.0639
9738,3299,0.0320
9738,3918,0.0046
9738,3453,0.0137
9739,3997,0.5180
9739,3480,0.2477
9739,3453,0.0856
9739,3292,0.0270
9739,3296,0.0045
9739,3330,0.0270
9739,3918,0.0495
9739,3297,0.0045
9739,3299,0.0225
9739,3994,0.0135
9740,3296,0.0548
9740,3997,0.1553
9740,3453,0.0502
9740,3297,0.0137
9740,3292,0.4018
9740,3299,0.1096
9740,3480,0.1826
9740,3330,0.0091
9740,3918,0.0228
9741,3292,0.5550
9741,3997,0.2156
9741,3453,0.0229
9741,3480,0.0367
9741,3990,0.0138
9741,3461,0.0596
9741,3918,0.0229
9741,3296,0.0275
9741,3299,0.0367
9741,3297,0.0092
9742,3959,0.0362
9742,3997,0.4299
9742,3958,0.0045
9742,3453,0.1674
9742,3480,0.0226
9742,3939,0.0317
9742,3938,0.0090
9742,3446,0.0045
9742,3299,0.1041
9742,3918,0.0271
9742,3292,0.1584
9742,3296,0.0045
9743,3299,0.0814
9743,3296,0.1765
9743,3959,0.0045
9743,3453,0.2670
9743,3298,0.0090
9743,3919,0.0633
9743,3997,0.2217
9743,3918,0.0226
9743,3461,0.1357
9743,3356,0.0181
9744,3299,0.4099
9744,3296,0.2342
9744,3292,0.0090
9744,3297,0.0495
9744,3461,0.2027
9744,3919,0.0360
9744,3918,0.0090
9744,3480,0.0045
9744,3453,0.0450
9745,3918,0.0183
9745,3461,0.1279
9745,3296,0.3014
9745,3292,0.1963
9745,3297,0.0274
9745,3299,0.2374
9745,3938,0.0091
9745,3453,0.0776
9745,3489,0.0046
9746,3453,0.4155
9746,3292,0.0639
9746,3299,0.0685
9746,3296,0.1142
9746,3461,0.1918
9746,3997,0.0959
9746,3918,0.0046
9746,3297,0.0137
9746,3938,0.0228
9746,3489,0.0091
9747,3461,0.0679
9747,3489,0.4796
9747,3453,0.3077
9747,3918,0.0226
9747,3997,0.0769
9747,3571,0.0136
9747,3292,0.0181
9747,3580,0.0136
9748,3453,0.3091
9748,3489,0.3682
9748,3292,0.0455
9748,3299,0.1045
9748,3296,0.0182
9748,3571,0.0182
9748,3579,0.0136
9748,3461,0.0682
9748,3580,0.0409
9748,3918,0.0091
9748,3938,0.0045
9749,-999,0.4253
9749,3296,0.0724
9749,3299,0.1403
9749,3453,0.1357
9749,3292,0.1086
9749,3480,0.0090
9749,3396,0.0271
9749,3489,0.0679
9749,3959,0.0090
9749,3997,0.0045
9750,3461,0.0137
9750,3489,0.0822
9750,3453,0.4018
9750,-999,0.2603
9750,3292,0.1689
9750,3959,0.0411
9750,3299,0.0091
9750,3396,0.0183
9750,3387,0.0046
9751,-999,0.8727
9751,3292,0.1045
9751,3453,0.0227
